0.050378,[0.0, 1.0, 2.0, 2.0, 1.0, 3.0, 0.0, 2.0, 4.0, 3.0, 3.0, 0.0, 2.0, 5.0, 6.0, 1.0, 7.0, 8.0, 3.0, 0.0, 8.0, 9.0, 5.0, 10.0, 10.0, 10.0, 11.0, 4.0, 0.0, 7.0, 7.0, 1.0, 3.0, 5.0]
0.051200,[0.0, 1.0, 2.0, 2.0, 1.0, 3.0, 0.0, 2.0, 4.0, 3.0, 3.0, 0.0, 2.0, 5.0, 6.0, 1.0, 7.0, 8.0, 5.0, 0.0, 8.0, 9.0, 5.0, 10.0, 10.0, 10.0, 11.0, 4.0, 0.0, 7.0, 7.0, 1.0, 3.0, 5.0]
0.055638,[0.0, 1.0, 2.0, 2.0, 3.0, 4.0, 0.0, 2.0, 5.0, 4.0, 4.0, 0.0, 2.0, 6.0, 1.0, 3.0, 7.0, 8.0, 6.0, 0.0, 8.0, 9.0, 6.0, 10.0, 10.0, 10.0, 11.0, 5.0, 0.0, 7.0, 7.0, 3.0, 4.0, 6.0]
0.054980,[0.0, 1.0, 2.0, 2.0, 3.0, 4.0, 0.0, 2.0, 5.0, 4.0, 4.0, 0.0, 2.0, 6.0, 1.0, 3.0, 7.0, 8.0, 6.0, 0.0, 8.0, 9.0, 6.0, 10.0, 10.0, 10.0, 11.0, 3.0, 0.0, 7.0, 7.0, 3.0, 4.0, 6.0]
0.062623,[0.0, 1.0, 2.0, 2.0, 3.0, 4.0, 0.0, 2.0, 5.0, 4.0, 4.0, 0.0, 2.0, 6.0, 1.0, 3.0, 7.0, 8.0, 6.0, 0.0, 2.0, 9.0, 6.0, 10.0, 10.0, 10.0, 11.0, 3.0, 0.0, 7.0, 7.0, 3.0, 4.0, 6.0]
0.062788,[0.0, 1.0, 2.0, 2.0, 3.0, 4.0, 0.0, 2.0, 5.0, 4.0, 4.0, 0.0, 2.0, 6.0, 1.0, 3.0, 7.0, 8.0, 6.0, 0.0, 2.0, 9.0, 6.0, 10.0, 10.0, 10.0, 11.0, 6.0, 0.0, 7.0, 7.0, 3.0, 4.0, 6.0]
0.062130,[0.0, 1.0, 2.0, 2.0, 3.0, 4.0, 0.0, 2.0, 5.0, 4.0, 4.0, 0.0, 2.0, 6.0, 1.0, 3.0, 7.0, 8.0, 6.0, 0.0, 2.0, 9.0, 1.0, 10.0, 10.0, 10.0, 11.0, 6.0, 0.0, 7.0, 7.0, 3.0, 4.0, 6.0]
0.062870,[0.0, 1.0, 2.0, 2.0, 3.0, 4.0, 0.0, 2.0, 5.0, 4.0, 4.0, 0.0, 2.0, 6.0, 1.0, 3.0, 7.0, 8.0, 6.0, 0.0, 2.0, 9.0, 1.0, 10.0, 10.0, 10.0, 11.0, 6.0, 0.0, 7.0, 7.0, 3.0, 5.0, 6.0]
0.065417,[0.0, 1.0, 2.0, 2.0, 3.0, 4.0, 0.0, 2.0, 2.0, 4.0, 4.0, 0.0, 2.0, 5.0, 1.0, 3.0, 6.0, 7.0, 5.0, 0.0, 2.0, 8.0, 1.0, 9.0, 9.0, 9.0, 10.0, 5.0, 0.0, 6.0, 6.0, 3.0, 11.0, 5.0]
0.069362,[0.0, 1.0, 2.0, 2.0, 3.0, 4.0, 0.0, 2.0, 2.0, 4.0, 4.0, 0.0, 2.0, 5.0, 1.0, 3.0, 6.0, 7.0, 5.0, 0.0, 2.0, 8.0, 1.0, 9.0, 9.0, 9.0, 10.0, 5.0, 10.0, 6.0, 6.0, 3.0, 11.0, 5.0]
0.070513,[0.0, 1.0, 2.0, 2.0, 3.0, 4.0, 0.0, 2.0, 2.0, 4.0, 4.0, 0.0, 2.0, 5.0, 1.0, 3.0, 6.0, 7.0, 5.0, 0.0, 2.0, 8.0, 1.0, 9.0, 8.0, 9.0, 10.0, 5.0, 10.0, 6.0, 6.0, 3.0, 11.0, 5.0]
0.071170,[0.0, 1.0, 2.0, 2.0, 3.0, 4.0, 0.0, 2.0, 2.0, 4.0, 4.0, 0.0, 2.0, 5.0, 1.0, 3.0, 6.0, 7.0, 5.0, 0.0, 2.0, 8.0, 5.0, 9.0, 8.0, 9.0, 10.0, 5.0, 10.0, 6.0, 6.0, 3.0, 11.0, 5.0]
0.071417,[0.0, 1.0, 2.0, 2.0, 3.0, 4.0, 0.0, 2.0, 2.0, 4.0, 5.0, 0.0, 2.0, 6.0, 1.0, 3.0, 7.0, 8.0, 6.0, 0.0, 2.0, 9.0, 6.0, 10.0, 9.0, 10.0, 5.0, 6.0, 5.0, 7.0, 7.0, 3.0, 11.0, 6.0]
0.071417,[0.0, 1.0, 2.0, 2.0, 3.0, 4.0, 0.0, 2.0, 2.0, 4.0, 5.0, 0.0, 2.0, 6.0, 1.0, 3.0, 7.0, 8.0, 6.0, 0.0, 2.0, 9.0, 6.0, 10.0, 9.0, 10.0, 5.0, 6.0, 11.0, 7.0, 7.0, 3.0, 11.0, 6.0]
0.072403,[0.0, 1.0, 2.0, 2.0, 3.0, 4.0, 0.0, 2.0, 2.0, 4.0, 5.0, 0.0, 2.0, 6.0, 1.0, 3.0, 7.0, 8.0, 6.0, 0.0, 2.0, 7.0, 6.0, 9.0, 10.0, 9.0, 5.0, 6.0, 11.0, 7.0, 7.0, 3.0, 11.0, 6.0]
0.072239,[0.0, 1.0, 2.0, 2.0, 3.0, 4.0, 0.0, 2.0, 2.0, 4.0, 5.0, 0.0, 2.0, 6.0, 1.0, 3.0, 7.0, 8.0, 3.0, 0.0, 2.0, 7.0, 6.0, 9.0, 10.0, 9.0, 5.0, 6.0, 11.0, 7.0, 7.0, 3.0, 11.0, 6.0]
0.071581,[0.0, 1.0, 2.0, 2.0, 3.0, 4.0, 0.0, 2.0, 2.0, 4.0, 5.0, 0.0, 2.0, 6.0, 1.0, 3.0, 7.0, 8.0, 3.0, 0.0, 2.0, 7.0, 6.0, 9.0, 10.0, 9.0, 11.0, 6.0, 11.0, 7.0, 7.0, 3.0, 11.0, 6.0]
0.082265,[0.0, 1.0, 2.0, 2.0, 3.0, 4.0, 0.0, 2.0, 2.0, 4.0, 5.0, 0.0, 2.0, 6.0, 1.0, 3.0, 7.0, 8.0, 3.0, 0.0, 2.0, 7.0, 6.0, 9.0, 10.0, 9.0, 11.0, 9.0, 11.0, 7.0, 7.0, 3.0, 11.0, 6.0]
0.091469,[0.0, 1.0, 2.0, 2.0, 3.0, 4.0, 0.0, 2.0, 2.0, 4.0, 5.0, 0.0, 2.0, 6.0, 1.0, 3.0, 7.0, 8.0, 3.0, 0.0, 2.0, 7.0, 0.0, 9.0, 10.0, 9.0, 11.0, 9.0, 11.0, 7.0, 7.0, 3.0, 11.0, 6.0]
0.103797,[0.0, 1.0, 2.0, 2.0, 3.0, 4.0, 0.0, 2.0, 2.0, 4.0, 5.0, 0.0, 2.0, 6.0, 1.0, 1.0, 7.0, 8.0, 3.0, 0.0, 2.0, 7.0, 0.0, 9.0, 10.0, 9.0, 11.0, 9.0, 11.0, 7.0, 7.0, 3.0, 11.0, 6.0]
0.103961,[0.0, 1.0, 2.0, 2.0, 3.0, 4.0, 0.0, 2.0, 2.0, 4.0, 5.0, 0.0, 2.0, 5.0, 1.0, 1.0, 6.0, 7.0, 3.0, 0.0, 2.0, 6.0, 0.0, 8.0, 9.0, 8.0, 10.0, 8.0, 10.0, 6.0, 6.0, 3.0, 10.0, 11.0]
0.104290,[0.0, 1.0, 2.0, 2.0, 3.0, 4.0, 0.0, 2.0, 2.0, 4.0, 5.0, 0.0, 2.0, 5.0, 1.0, 1.0, 6.0, 7.0, 3.0, 0.0, 2.0, 6.0, 0.0, 8.0, 9.0, 8.0, 5.0, 8.0, 10.0, 6.0, 6.0, 3.0, 10.0, 11.0]
0.103632,[0.0, 1.0, 2.0, 2.0, 3.0, 4.0, 0.0, 2.0, 2.0, 4.0, 5.0, 0.0, 2.0, 4.0, 1.0, 1.0, 6.0, 7.0, 3.0, 0.0, 2.0, 6.0, 0.0, 8.0, 9.0, 8.0, 5.0, 8.0, 10.0, 6.0, 6.0, 3.0, 10.0, 11.0]
0.104619,[0.0, 1.0, 2.0, 2.0, 3.0, 4.0, 0.0, 2.0, 2.0, 4.0, 5.0, 0.0, 2.0, 4.0, 1.0, 1.0, 6.0, 7.0, 3.0, 0.0, 2.0, 6.0, 0.0, 8.0, 9.0, 8.0, 5.0, 8.0, 10.0, 6.0, 6.0, 9.0, 10.0, 11.0]
0.104619,[0.0, 1.0, 2.0, 2.0, 3.0, 4.0, 0.0, 2.0, 2.0, 4.0, 5.0, 0.0, 2.0, 4.0, 1.0, 1.0, 6.0, 7.0, 3.0, 0.0, 2.0, 6.0, 0.0, 8.0, 9.0, 8.0, 5.0, 8.0, 5.0, 6.0, 6.0, 9.0, 10.0, 11.0]
0.104783,[0.0, 1.0, 2.0, 2.0, 3.0, 4.0, 0.0, 2.0, 2.0, 4.0, 5.0, 0.0, 2.0, 4.0, 1.0, 1.0, 6.0, 7.0, 8.0, 0.0, 2.0, 6.0, 0.0, 9.0, 10.0, 9.0, 5.0, 9.0, 5.0, 6.0, 6.0, 10.0, 11.0, 8.0]
0.109714,[0.0, 1.0, 2.0, 2.0, 3.0, 4.0, 0.0, 2.0, 2.0, 4.0, 5.0, 0.0, 2.0, 4.0, 1.0, 1.0, 6.0, 7.0, 8.0, 4.0, 2.0, 6.0, 0.0, 9.0, 10.0, 9.0, 5.0, 9.0, 5.0, 6.0, 6.0, 10.0, 11.0, 8.0]
0.110536,[0.0, 1.0, 2.0, 2.0, 3.0, 4.0, 0.0, 2.0, 2.0, 4.0, 5.0, 0.0, 2.0, 6.0, 1.0, 1.0, 7.0, 8.0, 9.0, 4.0, 2.0, 7.0, 0.0, 10.0, 6.0, 10.0, 5.0, 10.0, 5.0, 7.0, 7.0, 6.0, 11.0, 9.0]
0.110536,[0.0, 1.0, 2.0, 2.0, 3.0, 4.0, 0.0, 2.0, 2.0, 4.0, 5.0, 0.0, 2.0, 6.0, 1.0, 1.0, 7.0, 8.0, 9.0, 4.0, 2.0, 7.0, 0.0, 10.0, 6.0, 10.0, 3.0, 10.0, 5.0, 7.0, 7.0, 6.0, 11.0, 9.0]
0.119576,[0.0, 1.0, 2.0, 2.0, 3.0, 4.0, 0.0, 2.0, 2.0, 4.0, 5.0, 0.0, 2.0, 6.0, 1.0, 1.0, 7.0, 8.0, 9.0, 4.0, 2.0, 7.0, 0.0, 10.0, 6.0, 10.0, 7.0, 10.0, 5.0, 7.0, 7.0, 6.0, 11.0, 9.0]
0.137327,[0.0, 1.0, 2.0, 2.0, 3.0, 4.0, 0.0, 2.0, 2.0, 4.0, 5.0, 0.0, 2.0, 6.0, 1.0, 1.0, 7.0, 8.0, 9.0, 4.0, 2.0, 7.0, 0.0, 10.0, 6.0, 10.0, 7.0, 10.0, 5.0, 7.0, 7.0, 7.0, 11.0, 9.0]
0.137163,[0.0, 1.0, 2.0, 2.0, 3.0, 4.0, 0.0, 2.0, 2.0, 4.0, 5.0, 0.0, 2.0, 6.0, 1.0, 1.0, 7.0, 8.0, 5.0, 4.0, 2.0, 7.0, 0.0, 9.0, 6.0, 9.0, 7.0, 9.0, 10.0, 7.0, 7.0, 7.0, 11.0, 5.0]
0.137163,[0.0, 1.0, 2.0, 2.0, 3.0, 4.0, 0.0, 2.0, 2.0, 4.0, 5.0, 0.0, 2.0, 5.0, 1.0, 1.0, 6.0, 7.0, 8.0, 4.0, 2.0, 6.0, 0.0, 9.0, 5.0, 9.0, 6.0, 9.0, 10.0, 6.0, 6.0, 6.0, 11.0, 8.0]
0.136999,[0.0, 1.0, 2.0, 2.0, 3.0, 4.0, 0.0, 2.0, 2.0, 4.0, 5.0, 0.0, 2.0, 5.0, 1.0, 1.0, 6.0, 7.0, 8.0, 4.0, 2.0, 6.0, 0.0, 9.0, 8.0, 9.0, 6.0, 9.0, 10.0, 6.0, 6.0, 6.0, 11.0, 8.0]
0.136917,[0.0, 1.0, 2.0, 2.0, 3.0, 4.0, 0.0, 2.0, 2.0, 4.0, 3.0, 0.0, 2.0, 5.0, 1.0, 1.0, 6.0, 7.0, 8.0, 4.0, 2.0, 6.0, 0.0, 9.0, 8.0, 9.0, 6.0, 9.0, 10.0, 6.0, 6.0, 6.0, 11.0, 8.0]
0.136670,[0.0, 1.0, 2.0, 2.0, 3.0, 4.0, 0.0, 2.0, 2.0, 4.0, 5.0, 0.0, 2.0, 6.0, 1.0, 1.0, 7.0, 8.0, 9.0, 4.0, 2.0, 7.0, 0.0, 10.0, 9.0, 10.0, 7.0, 10.0, 3.0, 7.0, 7.0, 7.0, 11.0, 9.0]
0.136834,[0.0, 1.0, 2.0, 2.0, 3.0, 4.0, 0.0, 2.0, 2.0, 4.0, 5.0, 0.0, 2.0, 6.0, 1.0, 1.0, 7.0, 8.0, 9.0, 4.0, 2.0, 7.0, 0.0, 10.0, 11.0, 10.0, 7.0, 10.0, 3.0, 7.0, 7.0, 7.0, 11.0, 9.0]
0.136834,[0.0, 1.0, 2.0, 2.0, 3.0, 4.0, 0.0, 2.0, 2.0, 4.0, 5.0, 0.0, 2.0, 6.0, 1.0, 1.0, 7.0, 8.0, 6.0, 4.0, 2.0, 7.0, 0.0, 9.0, 10.0, 9.0, 7.0, 9.0, 3.0, 7.0, 7.0, 7.0, 10.0, 11.0]
0.147682,[0.0, 1.0, 2.0, 2.0, 3.0, 4.0, 0.0, 2.0, 2.0, 4.0, 5.0, 0.0, 2.0, 1.0, 1.0, 1.0, 6.0, 7.0, 8.0, 4.0, 2.0, 6.0, 0.0, 9.0, 10.0, 9.0, 6.0, 9.0, 3.0, 6.0, 6.0, 6.0, 10.0, 11.0]
0.162804,[0.0, 0.0, 1.0, 1.0, 2.0, 3.0, 4.0, 1.0, 1.0, 3.0, 5.0, 4.0, 1.0, 0.0, 0.0, 0.0, 6.0, 7.0, 8.0, 3.0, 1.0, 6.0, 4.0, 9.0, 10.0, 9.0, 6.0, 9.0, 2.0, 6.0, 6.0, 6.0, 10.0, 11.0]
0.162968,[0.0, 0.0, 1.0, 1.0, 2.0, 3.0, 4.0, 1.0, 1.0, 3.0, 5.0, 4.0, 1.0, 0.0, 0.0, 0.0, 6.0, 7.0, 8.0, 3.0, 1.0, 6.0, 4.0, 9.0, 10.0, 9.0, 6.0, 9.0, 2.0, 6.0, 6.0, 6.0, 11.0, 10.0]
0.162475,[0.0, 0.0, 1.0, 1.0, 2.0, 3.0, 4.0, 1.0, 1.0, 3.0, 5.0, 4.0, 1.0, 0.0, 0.0, 0.0, 6.0, 7.0, 8.0, 3.0, 1.0, 6.0, 4.0, 9.0, 2.0, 9.0, 6.0, 9.0, 10.0, 6.0, 6.0, 6.0, 11.0, 2.0]
0.170858,[0.0, 0.0, 1.0, 1.0, 2.0, 3.0, 4.0, 1.0, 1.0, 3.0, 5.0, 4.0, 1.0, 0.0, 0.0, 0.0, 6.0, 7.0, 8.0, 3.0, 1.0, 6.0, 4.0, 9.0, 6.0, 9.0, 6.0, 9.0, 10.0, 6.0, 6.0, 6.0, 11.0, 2.0]
0.171022,[0.0, 0.0, 1.0, 1.0, 2.0, 3.0, 4.0, 1.0, 1.0, 3.0, 5.0, 2.0, 1.0, 0.0, 0.0, 0.0, 6.0, 7.0, 8.0, 3.0, 1.0, 6.0, 4.0, 9.0, 6.0, 9.0, 6.0, 9.0, 10.0, 6.0, 6.0, 6.0, 11.0, 2.0]
0.179241,[0.0, 0.0, 1.0, 1.0, 2.0, 3.0, 4.0, 1.0, 1.0, 3.0, 5.0, 2.0, 1.0, 0.0, 0.0, 0.0, 6.0, 7.0, 8.0, 9.0, 1.0, 6.0, 4.0, 9.0, 6.0, 9.0, 6.0, 9.0, 10.0, 6.0, 6.0, 6.0, 11.0, 2.0]
0.187459,[0.0, 0.0, 1.0, 1.0, 2.0, 3.0, 4.0, 1.0, 1.0, 3.0, 5.0, 1.0, 1.0, 0.0, 0.0, 0.0, 6.0, 7.0, 8.0, 9.0, 1.0, 6.0, 4.0, 9.0, 6.0, 9.0, 6.0, 9.0, 10.0, 6.0, 6.0, 6.0, 11.0, 2.0]
0.187705,[0.0, 0.0, 1.0, 1.0, 2.0, 3.0, 4.0, 1.0, 1.0, 3.0, 2.0, 1.0, 1.0, 0.0, 0.0, 0.0, 5.0, 6.0, 7.0, 8.0, 1.0, 5.0, 4.0, 8.0, 5.0, 8.0, 5.0, 8.0, 9.0, 5.0, 5.0, 5.0, 10.0, 11.0]
0.187459,[0.0, 0.0, 1.0, 1.0, 2.0, 3.0, 4.0, 1.0, 1.0, 3.0, 5.0, 1.0, 1.0, 0.0, 0.0, 0.0, 6.0, 7.0, 2.0, 8.0, 1.0, 6.0, 4.0, 8.0, 6.0, 8.0, 6.0, 8.0, 9.0, 6.0, 6.0, 6.0, 10.0, 11.0]
0.187788,[0.0, 0.0, 1.0, 1.0, 2.0, 3.0, 4.0, 1.0, 1.0, 3.0, 5.0, 1.0, 1.0, 0.0, 0.0, 0.0, 6.0, 7.0, 5.0, 8.0, 1.0, 6.0, 4.0, 8.0, 6.0, 8.0, 6.0, 8.0, 9.0, 6.0, 6.0, 6.0, 10.0, 11.0]
0.187459,[0.0, 0.0, 1.0, 1.0, 2.0, 3.0, 4.0, 1.0, 1.0, 3.0, 5.0, 1.0, 1.0, 0.0, 0.0, 0.0, 6.0, 7.0, 8.0, 9.0, 1.0, 6.0, 4.0, 9.0, 6.0, 9.0, 6.0, 9.0, 10.0, 6.0, 6.0, 6.0, 8.0, 11.0]
0.185980,[0.0, 0.0, 1.0, 1.0, 2.0, 3.0, 4.0, 1.0, 1.0, 3.0, 5.0, 1.0, 1.0, 0.0, 0.0, 0.0, 6.0, 7.0, 6.0, 8.0, 1.0, 9.0, 4.0, 8.0, 9.0, 8.0, 9.0, 8.0, 10.0, 9.0, 9.0, 9.0, 6.0, 11.0]
0.202252,[0.0, 0.0, 1.0, 1.0, 2.0, 3.0, 4.0, 1.0, 1.0, 3.0, 5.0, 1.0, 1.0, 0.0, 0.0, 0.0, 6.0, 7.0, 6.0, 8.0, 1.0, 9.0, 4.0, 8.0, 9.0, 8.0, 9.0, 8.0, 10.0, 9.0, 6.0, 9.0, 6.0, 11.0]
0.212936,[0.0, 0.0, 1.0, 1.0, 2.0, 3.0, 4.0, 1.0, 1.0, 3.0, 5.0, 1.0, 1.0, 0.0, 0.0, 0.0, 6.0, 7.0, 8.0, 8.0, 1.0, 9.0, 4.0, 8.0, 9.0, 8.0, 9.0, 8.0, 10.0, 9.0, 6.0, 9.0, 6.0, 11.0]
0.211621,[0.0, 0.0, 1.0, 1.0, 2.0, 3.0, 4.0, 1.0, 5.0, 3.0, 6.0, 1.0, 1.0, 0.0, 0.0, 0.0, 7.0, 8.0, 9.0, 9.0, 1.0, 10.0, 4.0, 9.0, 10.0, 9.0, 10.0, 9.0, 11.0, 10.0, 7.0, 10.0, 7.0, 5.0]
0.215237,[0.0, 0.0, 1.0, 1.0, 2.0, 3.0, 4.0, 1.0, 5.0, 3.0, 6.0, 1.0, 1.0, 0.0, 0.0, 0.0, 7.0, 8.0, 9.0, 7.0, 1.0, 10.0, 4.0, 9.0, 10.0, 9.0, 10.0, 9.0, 11.0, 10.0, 7.0, 10.0, 7.0, 5.0]
0.227071,[0.0, 0.0, 1.0, 1.0, 2.0, 3.0, 3.0, 1.0, 4.0, 5.0, 6.0, 1.0, 1.0, 0.0, 0.0, 0.0, 7.0, 8.0, 9.0, 7.0, 1.0, 10.0, 3.0, 9.0, 10.0, 9.0, 10.0, 9.0, 11.0, 10.0, 7.0, 10.0, 7.0, 4.0]
0.227482,[0.0, 0.0, 1.0, 1.0, 2.0, 3.0, 3.0, 1.0, 4.0, 5.0, 4.0, 1.0, 1.0, 0.0, 0.0, 0.0, 6.0, 7.0, 8.0, 6.0, 1.0, 9.0, 3.0, 8.0, 9.0, 8.0, 9.0, 8.0, 10.0, 9.0, 6.0, 9.0, 6.0, 11.0]
0.227728,[0.0, 0.0, 1.0, 1.0, 2.0, 3.0, 3.0, 1.0, 4.0, 5.0, 6.0, 1.0, 1.0, 0.0, 0.0, 0.0, 7.0, 8.0, 9.0, 7.0, 1.0, 10.0, 3.0, 9.0, 10.0, 9.0, 10.0, 9.0, 11.0, 10.0, 7.0, 10.0, 7.0, 6.0]
0.227071,[0.0, 0.0, 1.0, 1.0, 2.0, 3.0, 3.0, 1.0, 4.0, 5.0, 6.0, 1.0, 1.0, 0.0, 0.0, 0.0, 7.0, 8.0, 9.0, 7.0, 1.0, 10.0, 3.0, 9.0, 10.0, 10.0, 10.0, 9.0, 11.0, 10.0, 7.0, 10.0, 7.0, 6.0]
0.225920,[0.0, 0.0, 1.0, 1.0, 2.0, 3.0, 3.0, 1.0, 4.0, 5.0, 6.0, 1.0, 1.0, 0.0, 0.0, 0.0, 6.0, 7.0, 8.0, 6.0, 1.0, 9.0, 3.0, 8.0, 9.0, 9.0, 9.0, 8.0, 10.0, 9.0, 6.0, 9.0, 6.0, 11.0]
0.226824,[0.0, 0.0, 1.0, 1.0, 2.0, 3.0, 3.0, 1.0, 4.0, 5.0, 4.0, 1.0, 1.0, 0.0, 0.0, 0.0, 6.0, 7.0, 8.0, 6.0, 1.0, 9.0, 3.0, 8.0, 9.0, 9.0, 9.0, 8.0, 10.0, 9.0, 6.0, 9.0, 6.0, 11.0]
0.227482,[0.0, 0.0, 1.0, 1.0, 2.0, 3.0, 3.0, 1.0, 4.0, 5.0, 4.0, 1.0, 1.0, 0.0, 0.0, 0.0, 6.0, 7.0, 8.0, 6.0, 1.0, 9.0, 3.0, 8.0, 8.0, 9.0, 9.0, 8.0, 10.0, 9.0, 6.0, 9.0, 6.0, 11.0]
